MLM,AlogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds,LogD,Molecular_PolarSurfaceArea,AtomStereoCenters,F_counts,Cl_counts,Br_counts,EStateIndices,Chi0vs,Kappa1s,Complexities,HK_alphas,Diameters,AtomicNums,TotalValences,Degrees,Hybridizations,AromaticCount,InRingCount,DoubleBondCount,hydroxyl,amines,carboxylic_acids,epoxides,alkyl_groups,methyl_groups_NS,MACCS_bit_1,MACCS_bit_2,MACCS_bit_3,MACCS_bit_4,MACCS_bit_5,MACCS_bit_6,MACCS_bit_7,MACCS_bit_8,MACCS_bit_9,MACCS_bit_10,MACCS_bit_11,MACCS_bit_12,MACCS_bit_13,MACCS_bit_14,MACCS_bit_15,MACCS_bit_16,MACCS_bit_17,MACCS_bit_18,MACCS_bit_19,MACCS_bit_20,MACCS_bit_21,MACCS_bit_22,MACCS_bit_23,MACCS_bit_24,MACCS_bit_25,MACCS_bit_26,MACCS_bit_27,MACCS_bit_28,MACCS_bit_29,MACCS_bit_30,MACCS_bit_31,MACCS_bit_32,MACCS_bit_33,MACCS_bit_34,MACCS_bit_35,MACCS_bit_36,MACCS_bit_37,MACCS_bit_38,MACCS_bit_39,MACCS_bit_40,MACCS_bit_41,MACCS_bit_42,MACCS_bit_43,MACCS_bit_44,MACCS_bit_45,MACCS_bit_46,MACCS_bit_47,MACCS_bit_48,MACCS_bit_49,MACCS_bit_50,MACCS_bit_51,MACCS_bit_52,MACCS_bit_53,MACCS_bit_54,MACCS_bit_55,MACCS_bit_56,MACCS_bit_57,MACCS_bit_58,MACCS_bit_59,MACCS_bit_60,MACCS_bit_61,MACCS_bit_62,MACCS_bit_63,MACCS_bit_64,MACCS_bit_65,MACCS_bit_66,MACCS_bit_67,MACCS_bit_68,MACCS_bit_69,MACCS_bit_70,MACCS_bit_71,MACCS_bit_72,MACCS_bit_73,MACCS_bit_74,MACCS_bit_75,MACCS_bit_76,MACCS_bit_77,MACCS_bit_78,MACCS_bit_79,MACCS_bit_80,MACCS_bit_81,MACCS_bit_82,MACCS_bit_83,MACCS_bit_84,MACCS_bit_85,MACCS_bit_86,MACCS_bit_87,MACCS_bit_88,MACCS_bit_89,MACCS_bit_90,MACCS_bit_91,MACCS_bit_92,MACCS_bit_93,MACCS_bit_94,MACCS_bit_95,MACCS_bit_96,MACCS_bit_97,MACCS_bit_98,MACCS_bit_99,MACCS_bit_100,MACCS_bit_101,MACCS_bit_102,MACCS_bit_103,MACCS_bit_104,MACCS_bit_105,MACCS_bit_106,MACCS_bit_107,MACCS_bit_108,MACCS_bit_109,MACCS_bit_110,MACCS_bit_111,MACCS_bit_112,MACCS_bit_113,MACCS_bit_114,MACCS_bit_115,MACCS_bit_116,MACCS_bit_117,MACCS_bit_118,MACCS_bit_119,MACCS_bit_120,MACCS_bit_121,MACCS_bit_122,MACCS_bit_123,MACCS_bit_124,MACCS_bit_125,MACCS_bit_126,MACCS_bit_127,MACCS_bit_128,MACCS_bit_129,MACCS_bit_130,MACCS_bit_131,MACCS_bit_132,MACCS_bit_133,MACCS_bit_134,MACCS_bit_135,MACCS_bit_136,MACCS_bit_137,MACCS_bit_138,MACCS_bit_139,MACCS_bit_140,MACCS_bit_141,MACCS_bit_142,MACCS_bit_143,MACCS_bit_144,MACCS_bit_145,MACCS_bit_146,MACCS_bit_147,MACCS_bit_148,MACCS_bit_149,MACCS_bit_150,MACCS_bit_151,MACCS_bit_152,MACCS_bit_153,MACCS_bit_154,MACCS_bit_155,MACCS_bit_156,MACCS_bit_157,MACCS_bit_158,MACCS_bit_159,MACCS_bit_160,MACCS_bit_161,MACCS_bit_162,MACCS_bit_163,MACCS_bit_164,MACCS_bit_165,MACCS_bit_166,MACCS_bit_167
12.544,3.94,315.331,2,1,5,3.94,38.33,0,3,0,0,1.5644221246426333,12.502431763833197,16.647106676465604,505.1173580305233,-1.7200000000000002,127.39652883187122,146,74,46,78,6,12,2,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3.753,2.479,281.374,3,1,5,2.429,70.14,0,0,0,0,2.0307475907029477,12.073496844823927,13.862075936025148,581.3060551756179,-1.56,113.94596099883061,131,71,40,64,6,10,6,0,1,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0
13.51,1.686,282.32,4,1,3,1.779,96.01,0,0,0,0,11.942902179390275,11.170786371061961,12.434647677755338,712.3084306461533,-2.5999999999999996,118.92122514292448,136,72,44,60,17,17,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0
35.265,2.988,260.287,2,1,2,3.01,76.38,0,1,0,0,5.491407627865961,10.076973383881645,10.979381929126502,711.0326679661954,-2.1399999999999997,106.64914443810002,125,63,40,55,15,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0
24.03,3.462,396.441,3,2,3,3.439,78.09,2,0,0,0,1.7474290070966658,16.371177809772032,18.121028478169055,1215.3080543131207,-3.929999999999999,173.10768393767378,188,112,68,93,21,25,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0
3.421,1.619,259.304,3,0,2,1.619,59.23,0,0,0,0,1.7162332014225954,11.003072350118844,12.140659924413075,623.6164688475412,-1.91,110.81338407213282,121,69,42,64,11,17,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0
0.622,3.244,347.41,4,1,5,3.244,59.64,1,0,0,0,1.937834928469398,14.884818926733052,16.54317136512477,927.3924673180568,-2.919999999999999,152.0937864884773,163,97,58,84,17,18,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
0.162,3.498,277.16,1,0,1,3.498,16.13,0,0,0,1,3.528861252834467,10.573566673818169,10.088920230629265,518.3215628488384,-1.09,103.41403421208062,127,59,36,53,10,15,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0
94.31,0.507,382.348,6,1,4,0.507,101.72,0,1,0,0,1.5360458691653884,15.009985718224911,17.738841647807636,1262.527245101819,-3.659999999999999,156.89568429364948,183,97,62,89,19,19,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
58.61,1.735,254.284,2,2,3,1.735,58.2,0,0,0,0,1.427295262240699,10.51264900363436,12.827056985199185,594.1043864233072,-2.619999999999999,111.00609223605444,120,70,40,58,12,12,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0
74.104,3.367,289.374,2,2,3,3.367,40.71,0,0,0,0,2.062621409674981,12.419386900145488,13.285234212961704,707.366177652006,-2.3899999999999992,129.9466529896558,135,85,50,71,17,21,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0
79.51,2.483,402.342,6,2,4,1.019,109.28,1,3,0,0,0.8174958029584651,14.557267039598942,19.179346459100877,1048.8745376750244,-2.5899999999999994,151.2929161685228,193,89,58,90,12,15,6,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0
2.386,3.803,309.326,1,0,4,3.803,20.31,2,3,0,0,12.370485953640717,12.14369136444125,15.128637218357298,576.5620010604616,-1.7800000000000002,127.16246301764279,144,76,48,77,6,14,4,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0
0.253,1.308,254.329,5,0,2,1.308,100.34,0,0,0,0,1.8519444444444444,10.737763783900448,11.3485115504676,627.516117140869,-1.1400000000000001,100.32598500903876,122,54,34,52,9,9,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0
7.8,4.587,324.46,2,1,6,2.891,26.71,1,0,0,0,10.70298185941043,14.349347997078143,16.99836783474409,539.8024442431242,-1.8399999999999994,145.08104629420401,148,92,52,83,12,19,0,1,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
0.0,1.833,264.279,2,1,1,1.834,42.73,0,0,0,0,11.374249146449724,10.666969380320866,11.108253315043438,787.2098660732792,-2.7499999999999996,115.15564030919604,126,74,46,61,15,19,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0
20.228,4.685,300.74,2,3,3,4.677,57.42,0,0,1,0,10.161688082640463,11.749036897423817,13.395697176524079,754.953083173604,-2.589999999999999,126.40631935411642,143,75,46,64,17,17,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0
99.9,4.965,546.584,6,0,6,4.965,84.95,0,2,0,0,13.827323411266866,21.678938087660207,25.334784468852142,1734.0859124453054,-3.9499999999999984,224.0214879220266,260,142,88,127,22,31,8,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
23.454,3.044,253.253,4,0,3,3.044,51.48,0,0,0,0,9.000370975959,10.127623913592025,11.422089649390202,646.079213370408,-2.67,110.31070788521096,121,69,42,57,12,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0
3.71,4.72,292.352,2,0,2,4.72,54.54,0,0,0,0,12.088757401108591,12.021850925402124,12.35820944508483,803.9945454361309,-2.3899999999999992,126.18507520685117,140,78,48,64,17,20,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0
72.54,4.343,523.073,5,3,7,4.279,94.81,0,0,1,0,1.6783580340614972,22.208566628379977,25.38252025407697,1208.7605569654113,-3.2699999999999996,223.1235159760497,243,135,82,125,18,30,0,0,3,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0
33.42,2.224,324.22,3,0,2,1.266,36.67,0,0,0,1,2.160095114721738,12.837857191128418,12.871765135404022,571.4173059576119,-1.1400000000000001,120.89329163830223,148,68,42,66,9,15,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0
0.57,2.922,486.412,5,1,7,2.922,87.33,1,0,2,0,1.395639022146161,19.67428812175207,23.972148383024322,1026.4204052816374,-1.6799999999999993,192.47905040134515,229,109,66,107,12,18,6,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
96.82,0.904,396.364,4,0,4,0.893,65.98,0,3,0,0,1.3886602102479975,15.362671143113424,19.714167070239238,917.1535589076411,-3.039999999999999,158.50433351447282,187,93,60,94,12,18,4,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
3.25,3.932,335.443,3,1,4,3.932,57.94,1,0,0,0,1.994751984126984,15.388097440161179,17.443269174803895,806.1262541629228,-2.3799999999999994,149.407722391528,155,95,54,83,12,16,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0
1.0,6.335,433.609,1,1,4,6.335,65.5,1,0,0,0,2.1960996646366486,19.250670513057464,20.376998277247043,1065.7700156855278,-2.529999999999999,188.4439477292021,201,117,70,104,16,23,2,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0
2.01,3.117,485.534,5,1,5,3.114,90.62,1,0,0,0,1.906950042235035,20.23088414168428,22.210244318237827,1486.8392586246252,-4.269999999999999,207.75121077775106,229,131,82,116,20,28,4,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
